fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,acidity_ratio,sulfur_ratio,alcohol_density,total_acidity,alcohol_squared,ph_alcohol,sulphates_alcohol,quality_binary
8.4,0.25,0.39,2.0,0.041,4.0,10.0,0.99386,3.27,0.71,12.5,33.46613545816733,0.3999600039996001,12.577224156319804,8.65,156.25,40.875,8.875,1
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,8.472012102874432,0.2727024815925825,12.88011431101451,6.26,163.84000000000003,47.488,8.064,1
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,10.873440285204989,0.6665926008221309,11.56011258544431,6.66,132.25,41.285,6.210000000000001,1
9.8,0.98,0.32,2.3,0.078,35.0,152.0,0.998,3.25,0.48,9.4,9.98980632008155,0.23026164301550647,9.418837675350701,10.780000000000001,88.36000000000001,30.55,4.512,0
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,11.1731843575419,0.16049184577968173,9.529732766230639,8.715,90.25,30.78,5.130000000000001,1
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,10.134128166915051,0.5640881003051205,9.72908997903732,7.47,94.08999999999999,32.98,7.177999999999999,0
8.1,0.38,0.48,1.8,0.157,5.0,17.0,0.9976,3.3,1.05,9.4,21.259842519685037,0.2941003470384095,9.422614274258219,8.48,88.36000000000001,31.02,9.870000000000001,0
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.99162,3.47,0.53,12.9,9.26193921852388,0.5832847262728106,13.009015550311613,7.09,166.41,44.763000000000005,6.837000000000001,1
10.3,0.53,0.48,2.5,0.063,6.0,25.0,0.9998,3.12,0.59,9.3,19.397363465160076,0.23999040038398464,9.301860372074415,10.83,86.49000000000001,29.016000000000002,5.487,1
7.8,0.46,0.26,1.9,0.088,23.0,53.0,0.9981,3.43,0.74,9.2,16.919739696312362,0.43395407633818234,9.217513275222922,8.26,84.63999999999999,31.555999999999997,6.808,1
8.8,0.61,0.14,2.4,0.067,10.0,42.0,0.9969,3.19,0.59,9.5,14.402618657937808,0.23808956929596917,9.529541578894573,9.41,90.25,30.305,5.6049999999999995,0
12.7,0.6,0.65,2.3,0.063,6.0,25.0,0.9997,3.03,0.57,9.9,21.13144758735441,0.23999040038398464,9.90297089126738,13.299999999999999,98.01,29.997,5.643,0
9.1,0.29,0.33,2.05,0.063,13.0,27.0,0.99516,3.26,0.84,11.7,31.271477663230243,0.48146364949446313,11.756903412516579,9.389999999999999,136.89,38.141999999999996,9.828,1
11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,19.4585448392555,0.2653007081488133,11.013215859030836,12.09,121.0,34.980000000000004,7.15,1
5.4,0.835,0.08,1.2,0.046,13.0,93.0,0.9924,3.57,0.85,13.0,6.4593301435406705,0.1397834431887829,13.099556630390971,6.235,169.0,46.41,11.049999999999999,1
7.9,0.52,0.26,1.9,0.079,42.0,140.0,0.9964,3.23,0.54,9.5,15.163147792706335,0.29999785715816313,9.5343235648334,8.42,90.25,30.685,5.130000000000001,0
8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,31.800766283524904,0.4073923188030073,9.424503709645078,8.56,88.36000000000001,30.174,7.5200000000000005,1
7.9,0.34,0.36,1.9,0.065,5.0,10.0,0.99419,3.27,0.54,11.2,23.167155425219942,0.4999500049995001,11.265452277733631,8.24,125.43999999999998,36.623999999999995,6.048,1
10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,3.08,0.67,9.3,26.93266832917706,0.41174048585377326,9.314903846153847,11.200000000000001,86.49000000000001,28.644000000000002,6.231000000000001,1
7.4,0.53,0.26,2.0,0.101,16.0,72.0,0.9957,3.15,0.57,9.4,13.935969868173258,0.22221913584533548,9.440594556593352,7.930000000000001,88.36000000000001,29.61,5.358,0
6.5,0.46,0.14,2.4,0.114,9.0,37.0,0.99732,3.66,0.65,9.8,14.099783080260304,0.24323666927920867,9.826334576665465,6.96,96.04000000000002,35.868,6.370000000000001,0
6.1,0.48,0.09,1.7,0.078,18.0,30.0,0.99402,3.45,0.54,11.2,12.681912681912682,0.5999800006666445,11.267378925977344,6.58,125.43999999999998,38.64,6.048,1
11.9,0.4,0.65,2.15,0.068,7.0,27.0,0.9988,3.06,0.68,11.3,29.67581047381546,0.25924965742009554,11.313576291549861,12.3,127.69000000000001,34.578,7.684000000000001,1
10.7,0.4,0.48,2.1,0.125,15.0,49.0,0.998,3.03,0.81,9.7,26.68329177057356,0.3061162017101692,9.719438877755511,11.1,94.08999999999999,29.390999999999995,7.857,1
11.9,0.695,0.53,3.4,0.128,7.0,21.0,0.9992,3.17,0.84,12.2,17.09770114942529,0.3333174610732822,12.2097678142514,12.595,148.83999999999997,38.674,10.248,1
9.4,0.615,0.28,3.2,0.087,18.0,72.0,1.0001,3.31,0.53,9.7,15.25974025974026,0.2499965278260024,9.6990300969903,10.015,94.08999999999999,32.107,5.141,0
7.8,0.545,0.12,2.5,0.068,11.0,35.0,0.996,3.34,0.61,11.6,14.285714285714285,0.31427673495043,11.646586345381525,8.345,134.56,38.744,7.076,1
9.2,0.41,0.5,2.5,0.055,12.0,25.0,0.9952,3.34,0.79,13.3,22.38442822384428,0.4799808007679693,13.364147909967846,9.61,176.89000000000001,44.422,10.507000000000001,1
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,11.647254575707155,0.18181652894064598,10.208779550413354,7.6,104.03999999999999,33.66,11.934,0
6.8,0.77,0.0,1.8,0.066,34.0,52.0,0.9976,3.62,0.68,9.9,8.81971465629053,0.6538335801234592,9.923817161186848,7.57,98.01,35.838,6.732000000000001,0
7.9,0.24,0.4,1.6,0.056,11.0,25.0,0.9967,3.32,0.87,8.7,32.78008298755187,0.4399824007039718,8.728805056687067,8.14,75.68999999999998,28.883999999999997,7.568999999999999,1
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,6.170421155729677,0.7083038206741386,11.263413015276003,7.32,125.43999999999998,40.208,6.16,0
7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,9.917355371900827,0.36360330879011,10.941577996386268,7.925,118.81,37.169000000000004,4.251,0
9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,3.29,0.54,9.7,11.879895561357701,0.28569387900864224,9.719438877755511,9.865,94.08999999999999,31.912999999999997,5.2379999999999995,0
10.3,0.41,0.42,2.4,0.213,6.0,14.0,0.9994,3.19,0.62,9.5,25.060827250608277,0.4285408185129634,9.505703422053232,10.71,90.25,30.305,5.89,1
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.99543,3.39,0.72,11.8,29.2358803986711,0.2638852238163359,11.85417357322966,9.100000000000001,139.24,40.002,8.496,1
9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,19.760479041916167,0.4285408185129634,10.022048506714773,10.4,100.0,33.4,5.2,0
7.2,0.52,0.07,1.4,0.074,5.0,20.0,0.9973,3.32,0.81,9.6,13.81957773512476,0.24998750062496874,9.625990173468365,7.720000000000001,92.16,31.871999999999996,7.776,1
7.0,0.54,0.09,2.0,0.081,10.0,16.0,0.99479,3.43,0.59,11.5,12.939001848428834,0.6249609399412537,11.560228792006354,7.54,132.25,39.445,6.784999999999999,1
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,19.94459833795014,0.5454421490420672,11.051499989953182,7.5600000000000005,121.0,37.4,9.35,1
9.3,0.5,0.36,1.8,0.084,6.0,17.0,0.99704,3.27,0.77,10.8,18.562874251497007,0.3529204164460914,10.83206290620236,9.8,116.64000000000001,35.316,8.316,1
12.9,0.5,0.55,2.8,0.072,7.0,24.0,1.00012,3.09,0.68,10.9,25.748502994011975,0.29165451439523354,10.898692156941168,13.4,118.81,33.681,7.412000000000001,1
9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,15.834767641996557,0.13043364840305735,9.519038076152304,9.78,90.25,30.685,5.6049999999999995,0
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,10.892586989409985,0.18604434832153113,9.724993232607801,7.86,94.08999999999999,34.24099999999999,5.528999999999999,0
7.2,0.5,0.18,2.1,0.071,12.0,31.0,0.99761,3.52,0.72,9.6,14.37125748502994,0.3870842876036257,9.622998967532402,7.7,92.16,33.792,6.912,1
7.8,0.48,0.68,1.7,0.415,14.0,32.0,0.99656,3.09,1.06,9.1,16.216216216216218,0.4374863285522328,9.131412057477723,8.28,82.80999999999999,28.118999999999996,9.646,1
8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,19.9546485260771,0.16216070125494364,9.517130835503908,9.24,90.25,31.349999999999998,5.7,0
9.4,0.24,0.33,2.3,0.061,52.0,73.0,0.99786,3.47,0.9,10.2,39.004149377593365,0.7123190093286393,10.221874812097889,9.64,104.03999999999999,35.394,9.18,1
7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,8.012486992715921,0.24999583340277662,10.949271722752385,8.66,118.81,36.624,4.796,0
12.0,0.5,0.59,1.4,0.073,23.0,42.0,0.998,2.92,0.68,10.5,23.952095808383234,0.547606009380729,10.521042084168336,12.5,110.25,30.66,7.140000000000001,1
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,11.505922165820643,0.6414973302390521,9.740911829684675,7.39,94.08999999999999,33.077,6.499,0
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,7.4643249176728865,0.36360330879011,10.944654189091493,7.71,118.81,38.477,6.976,0
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,34.024896265560166,0.3636198354620244,10.928413876077803,8.44,118.81,35.098000000000006,10.246,1
6.4,0.57,0.12,2.3,0.12,25.0,36.0,0.99519,3.47,0.71,11.3,11.208406304728548,0.6944251548568096,11.354615701524333,6.970000000000001,127.69000000000001,39.211000000000006,8.023,1
8.3,0.33,0.42,2.3,0.07,9.0,20.0,0.99426,3.38,0.77,12.7,25.075528700906347,0.4499775011249437,12.773318850200148,8.63,161.29,42.925999999999995,9.779,1
7.6,0.52,0.12,3.0,0.067,12.0,53.0,0.9971,3.36,0.57,9.1,14.5873320537428,0.2264108224373125,9.126466753585397,8.12,82.80999999999999,30.575999999999997,5.186999999999999,0
11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,19.4585448392555,0.2653007081488133,11.013215859030836,12.09,121.0,34.980000000000004,7.15,1
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,12.978369384359402,0.23663941496629795,9.937563991889341,8.4,98.01,31.779,5.148000000000001,0
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,17.174515235457065,0.4523701816623414,11.763523024331388,6.5600000000000005,136.89,41.769,6.668999999999999,1
13.7,0.415,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,32.93269230769231,0.39533964326411014,9.986019572598362,14.114999999999998,100.0,30.6,8.0,1
13.4,0.27,0.62,2.6,0.082,6.0,21.0,1.0002,3.16,0.67,9.7,49.44649446494465,0.28570068091995615,9.698060387922416,13.67,94.08999999999999,30.651999999999997,6.499,1
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,12.111292962356792,0.3420962606247204,9.824758391145687,8.01,96.04000000000002,34.104,6.370000000000001,0
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,10.252996005326231,0.382018179571016,9.33135334724675,8.45,86.49000000000001,30.132000000000005,4.1850000000000005,0
12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,35.32763532763533,0.3912986768307705,10.40624374624775,12.75,108.16000000000001,32.448,7.800000000000001,1
9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,16.94915254237288,0.23999040038398464,9.423558897243108,9.53,88.36000000000001,30.738000000000003,5.734,1
6.1,0.58,0.23,2.5,0.044,16.0,70.0,0.99352,3.46,0.65,12.5,10.499139414802066,0.22856816331195268,12.581528303406072,6.68,156.25,43.25,8.125,1
7.8,0.54,0.26,2.0,0.088,23.0,48.0,0.9981,3.41,0.74,9.2,14.417744916820702,0.4791566842357451,9.217513275222922,8.34,84.63999999999999,31.372,6.808,1
7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,11.594202898550725,0.202378543112582,9.724700739879292,7.82,94.08999999999999,34.047,5.141,0
13.2,0.38,0.55,2.7,0.081,5.0,16.0,1.0006,2.98,0.54,9.4,34.64566929133858,0.31248046997062684,9.394363381970818,13.58,88.36000000000001,28.012,5.0760000000000005,0
6.4,0.39,0.33,3.3,0.046,12.0,53.0,0.99294,3.36,0.62,12.2,16.36828644501279,0.2264108224373125,12.286744415573951,6.79,148.83999999999997,40.992,7.563999999999999,1
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,10.301109350237718,0.5714081639941431,10.147592207452954,7.13,102.00999999999999,33.936,6.4639999999999995,1
11.5,0.18,0.51,4.0,0.104,4.0,23.0,0.9996,3.28,0.97,10.1,63.53591160220995,0.1739054823703317,10.104041616646658,11.68,102.00999999999999,33.128,9.796999999999999,1
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,11.813643926788686,0.47057439487073915,9.927797833935019,7.699999999999999,98.01,34.353,6.93,1
15.0,0.21,0.44,2.2,0.075,10.0,24.0,1.00005,3.07,0.84,9.2,71.09004739336493,0.416649306278905,9.199540022998848,15.21,84.63999999999999,28.243999999999996,7.727999999999999,1
8.2,0.39,0.49,2.3,0.099,47.0,133.0,0.9979,3.38,0.99,9.8,20.971867007672632,0.3533808016481079,9.820623308948793,8.59,96.04000000000002,33.124,9.702,0
6.3,0.98,0.01,2.0,0.057,15.0,33.0,0.99488,3.6,0.46,11.2,6.422018348623853,0.4545316808581559,11.257639112254743,7.279999999999999,125.43999999999998,40.32,5.152,1
5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,4.803073967339097,0.3333298611472797,11.576404268169922,6.04,132.25,43.010000000000005,7.13,0
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,13.92931392931393,0.3243214025098873,9.746392829870182,7.18,94.08999999999999,30.07,5.141,0
6.2,0.51,0.14,1.9,0.056,15.0,34.0,0.99396,3.48,0.57,11.5,12.13307240704501,0.4411634951913179,11.569882087810376,6.71,132.25,40.02,6.555,1
12.1,0.4,0.52,2.0,0.092,15.0,54.0,1.0,3.03,0.66,10.2,30.17456359102244,0.2777726338401141,10.2,12.5,104.03999999999999,30.905999999999995,6.732,0
7.1,0.6,0.0,1.8,0.074,16.0,34.0,0.9972,3.47,0.7,9.9,11.813643926788686,0.47057439487073915,9.927797833935019,7.699999999999999,98.01,34.353,6.93,1
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,10.344827586206897,0.599970001499925,10.14606312659474,7.8950000000000005,102.00999999999999,33.229,5.454,0
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,10.274963820549928,0.7036776415688307,9.828305519897304,7.789999999999999,96.04000000000002,33.712,6.566000000000001,0
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,21.197007481296758,0.29997000299970006,12.052307012433964,8.9,144.0,39.36,6.720000000000001,0
8.0,0.57,0.23,3.2,0.073,17.0,119.0,0.99675,3.26,0.57,9.3,14.010507880910684,0.14285594238703875,9.330323551542513,8.57,86.49000000000001,30.318,5.301,0
8.8,0.7,0.0,1.7,0.069,8.0,19.0,0.99701,3.31,0.53,10.0,12.55349500713267,0.4210304720804168,10.029989669110641,9.5,100.0,33.1,5.300000000000001,1
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,30.484330484330485,0.31248046997062684,11.03088648215002,11.049999999999999,121.0,34.65,7.15,1
7.5,0.49,0.19,1.9,0.076,10.0,44.0,0.9957,3.39,0.54,9.7,15.274949083503055,0.22726756210086135,9.741890127548457,7.99,94.08999999999999,32.882999999999996,5.2379999999999995,0
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,18.897637795275593,0.5172235440157236,11.359980698085893,7.58,127.69000000000001,36.499,8.588000000000001,1
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,10.75268817204301,0.3199872005119795,9.526674689129562,7.65,90.25,32.965,6.365,1
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,11.487758945386062,0.5333214817448502,10.348846555743108,6.63,106.09000000000002,37.080000000000005,7.004000000000001,1
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,12.749615975422428,0.42498937526561836,9.518751941324409,8.950000000000001,90.25,31.255,5.2250000000000005,0
6.5,0.58,0.0,2.2,0.096,3.0,13.0,0.99557,3.62,0.62,11.5,11.187607573149743,0.2307514806553342,11.551171690589312,7.08,132.25,41.63,7.13,0
8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,3.27,0.81,11.0,23.36182336182336,0.23403757366864536,11.044287593248928,8.549999999999999,121.0,35.97,8.91,1
6.6,0.725,0.09,5.5,0.117,9.0,17.0,0.99655,3.35,0.49,10.8,9.09090909090909,0.529380624669137,10.837388992022477,7.324999999999999,116.64000000000001,36.18000000000001,5.292,1
9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,43.127962085308056,0.5999400059994001,11.149951783992286,9.31,123.21,35.853,6.438,1
9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,19.560878243512974,0.24998750062496874,10.71071071071071,10.3,114.48999999999998,35.417,8.453,1
9.2,0.755,0.18,2.2,0.148,10.0,103.0,0.9969,2.87,1.36,10.2,12.169312169312168,0.09708643605401888,10.23171832681312,9.955,104.03999999999999,29.273999999999997,13.872,1
8.0,0.42,0.17,2.0,0.073,6.0,18.0,0.9972,3.29,0.61,9.2,19.002375296912113,0.3333148158435642,9.22583233052547,8.42,84.63999999999999,30.267999999999997,5.611999999999999,1
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,14.176829268292684,0.14285306134110454,9.625218071346929,9.955,92.16,31.2,4.032,0
9.3,0.37,0.44,1.6,0.038,21.0,42.0,0.99526,3.24,0.81,10.8,25.067385444743937,0.4999880955215352,10.85143580571911,9.67,116.64000000000001,34.992000000000004,8.748000000000001,1
8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,31.800766283524904,0.4073923188030073,9.424503709645078,8.56,88.36000000000001,30.174,7.5200000000000005,1
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,42.32365145228216,0.3571301024963394,10.422930446983363,10.44,108.16000000000001,32.656000000000006,6.344,0
12.3,0.39,0.63,2.3,0.091,6.0,18.0,1.0004,3.16,0.49,9.5,31.457800511508953,0.3333148158435642,9.496201519392244,12.690000000000001,90.25,30.020000000000003,4.655,0
7.3,0.4,0.3,1.7,0.08,33.0,79.0,0.9969,3.41,0.65,9.5,18.204488778054863,0.41771623144010833,9.529541578894573,7.7,90.25,32.395,6.175,1
7.0,0.78,0.08,2.0,0.093,10.0,19.0,0.9956,3.4,0.47,10.0,8.962868117797695,0.526288090100521,10.04419445560466,7.78,100.0,34.0,4.699999999999999,0
6.9,0.54,0.04,3.0,0.077,7.0,27.0,0.9987,3.69,0.91,9.4,12.754158964879853,0.25924965742009554,9.412235906678683,7.44,88.36000000000001,34.686,8.554,1
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,12.410841654778887,0.33331111259249385,9.00810729656691,9.399999999999999,81.0,29.88,5.3999999999999995,1
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,9.98439937597504,0.4515983355375633,9.830573082285909,7.04,96.04000000000002,35.182,6.468000000000001,0
7.8,0.53,0.33,2.4,0.08,24.0,144.0,0.99655,3.3,0.6,9.5,14.689265536723163,0.16666550926729676,9.532888465204957,8.33,90.25,31.349999999999998,5.7,0
6.2,0.46,0.29,2.1,0.074,32.0,98.0,0.99578,3.33,0.62,9.8,13.449023861171366,0.3265272803338741,9.841531261925326,6.66,96.04000000000002,32.634,6.0760000000000005,0
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,25.20775623268698,0.3818112397956401,11.055831951354339,9.459999999999999,121.0,34.980000000000004,9.02,1
10.0,0.35,0.47,2.0,0.061,6.0,11.0,0.99585,3.23,0.52,12.0,28.490028490028493,0.545404963185165,12.050007531254707,10.35,144.0,38.76,6.24,1
6.9,0.48,0.2,1.9,0.082,9.0,23.0,0.99585,3.39,0.43,9.05,14.345114345114347,0.39128733533324633,9.087714013154592,7.380000000000001,81.90250000000002,30.679500000000004,3.8915,0
8.5,0.28,0.35,1.7,0.061,6.0,15.0,0.99524,3.3,0.74,11.8,30.249110320284693,0.3999733351109926,11.85643663839878,8.78,139.24,38.94,8.732000000000001,1
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,24.369747899159663,0.21427806149780365,10.063120169033638,12.075,100.6677777777771,30.802333333333227,6.521666666666645,1
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,24.299065420560748,0.4705605552614552,11.029559218706133,8.12,121.0,36.63,8.58,1
9.3,0.61,0.26,3.4,0.09,25.0,87.0,0.99975,3.24,0.62,9.7,15.220949263502456,0.2873530189308169,9.702425606401599,9.91,94.08999999999999,31.428,6.013999999999999,0
8.9,0.4,0.32,5.6,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,22.194513715710723,0.21276143060785943,10.509458512661395,9.3,110.25,35.49,8.085,1
8.5,0.18,0.51,1.75,0.071,45.0,88.0,0.99524,3.33,0.76,11.8,46.96132596685083,0.5113578254792559,11.85643663839878,8.68,139.24,39.294000000000004,8.968,1
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,19.40700808625337,0.5356951537445092,11.360209108273851,7.57,127.69000000000001,36.499,8.249,1
9.4,0.5,0.34,3.6,0.082,5.0,14.0,0.9987,3.29,0.52,10.7,18.7624750499002,0.3571173487608028,10.713928106538498,9.9,114.48999999999998,35.202999999999996,5.564,1
7.2,0.57,0.06,1.6,0.076,9.0,27.0,0.9972,3.36,0.7,9.6,12.609457092819616,0.3333209881115514,9.626955475330927,7.7700000000000005,92.16,32.256,6.72,1
6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,17.72853185595568,0.5428416330961973,12.482383732635395,6.760000000000001,153.76000000000002,41.788000000000004,11.532000000000002,1
9.0,0.58,0.25,2.0,0.104,8.0,21.0,0.99769,3.27,0.72,9.6,15.490533562822721,0.38093424122660824,9.622227345167337,9.58,92.16,31.392,6.912,0
9.3,0.655,0.26,2.0,0.096,5.0,35.0,0.99738,3.25,0.42,9.6,14.176829268292684,0.14285306134110454,9.625218071346929,9.955,92.16,31.2,4.032,0
7.4,0.61,0.01,2.0,0.074,13.0,38.0,0.99748,3.48,0.65,9.8,12.111292962356792,0.3420962606247204,9.824758391145687,8.01,96.04000000000002,34.104,6.370000000000001,0
11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,32.763532763532766,0.2702629658657874,10.99670098970309,11.85,121.0,36.519999999999996,10.01,1
7.7,0.58,0.1,1.8,0.102,28.0,109.0,0.99565,3.08,0.49,9.8,13.253012048192772,0.2568783772625939,9.842816250690504,8.28,96.04000000000002,30.184000000000005,4.8020000000000005,1
7.6,0.41,0.49,2.0,0.088,16.0,43.0,0.998,3.48,0.64,9.1,18.491484184914842,0.3720843701309272,9.118236472945892,8.01,82.80999999999999,31.668,5.824,0
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,12.893081761006288,0.41665972233796106,10.939601356912021,8.834999999999999,118.81,35.861000000000004,8.175,1
9.2,0.59,0.24,3.3,0.101,20.0,47.0,0.9988,3.26,0.67,9.6,15.566835871404399,0.42552286121571886,9.61153384060873,9.79,92.16,31.295999999999996,6.432,0
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,10.482529118136439,0.46152071074189455,12.184560852315066,6.8999999999999995,146.41,42.955,6.171,0
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,14.203454894433781,0.5573679120014426,10.851217747769471,7.92,116.64000000000001,37.044000000000004,6.372,1
7.8,0.59,0.18,2.3,0.076,17.0,54.0,0.9975,3.43,0.59,10.0,13.197969543147208,0.31480898501879595,10.025062656641603,8.39,100.0,34.300000000000004,5.8999999999999995,0
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,12.908777969018933,0.7727097111429286,9.347297324461778,8.08,86.49000000000001,28.830000000000002,3.999,0
12.0,0.39,0.66,3.0,0.093,12.0,30.0,0.9996,3.18,0.63,10.8,30.690537084398976,0.39998666711109626,10.804321728691477,12.39,116.64000000000001,34.344,6.804,1
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,27.315914489311165,0.39998000099994996,11.016304130112568,11.92,121.0,33.989999999999995,5.83,0
11.3,0.37,0.41,2.3,0.088,6.0,16.0,0.9988,3.09,0.8,9.3,30.458221024258762,0.37497656396475215,9.311173408089708,11.67,86.49000000000001,28.737000000000002,7.440000000000001,0
8.3,0.715,0.15,1.8,0.089,10.0,52.0,0.9968,3.23,0.77,9.5,11.592178770949722,0.19230399415395857,9.530497592295346,9.015,90.25,30.685,7.315,0
10.3,0.27,0.56,1.4,0.047,3.0,8.0,0.99471,3.16,0.51,11.8,38.00738007380074,0.3749531308586427,11.862753968493331,10.57,139.24,37.288000000000004,6.018000000000001,1
7.3,0.39,0.31,2.4,0.074,9.0,46.0,0.9962,3.41,0.54,9.4,18.67007672634271,0.19564792069737616,9.435856253764305,7.6899999999999995,88.36000000000001,32.054,5.0760000000000005,1
8.8,0.41,0.64,2.2,0.093,9.0,42.0,0.9986,3.54,0.66,10.5,21.411192214111924,0.21428061236637225,10.514720608852393,9.21,110.25,37.17,6.930000000000001,0
